"daily_curr_date","daily_curr_name","daily_curr_rate"
"2025-05-25","HKD","0.9154"
"2025-05-25","JPY","0.050198"
"2025-05-25","RUB","0.0858"
"2025-05-25","USD","7.1704"
"2025-05-26","EUR","8.1506"
"2025-05-26","GBP","9.715"
"2025-05-26","HKD","0.9154"
"2025-05-26","JPY","0.050135"
"2025-05-26","RUB","0.0859"
"2025-05-26","USD","7.1743"
"2025-05-27","RMB","1"
"2025-05-27","CNY","1"
"2025-05-27","CZK","0.328947"
"2025-05-28","RMB","1"
"2025-05-28","CNY","1"
"2025-05-28","EUR","8.0952"
"2025-05-28","GBP","9.6519"
"2025-05-28","HKD","0.9162"
"2025-05-28","JPY","0.049428"
"2025-05-28","RUB","0.086"
"2025-05-28","USD","7.1823"
"2025-05-30","CZK","0.326797"
"2025-05-31","EUR","8.1446"
"2025-05-31","GBP","9.6621"
"2025-05-31","HKD","0.9168"
"2025-05-31","JPY","0.049824"
"2025-05-31","RUB","0.0888"
"2025-02-20","RMB","1"
"2025-02-20","CNY","1"
"2025-05-10","EUR","8.1195"
"2025-05-10","GBP","9.6011"
"2025-05-10","HKD","0.9291"
"2025-05-10","JPY","0.049642"
"2025-05-10","RUB","0.087336"
"2025-05-10","USD","7.246377"
"2025-03-15","RMB","1"
"2025-03-15","CNY","1"
"2025-03-15","EUR","7.8524"
"2025-03-15","GBP","9.334"
"2025-03-15","HKD","0.9298"
"2025-03-15","JPY","0.048537"
"2025-03-15","RUB","0.084317"
"2025-03-15","USD","7.246377"
"2025-05-31","USD","7.1893"
"2025-06-01","EUR","8.1446"
"2025-06-01","GBP","9.6621"
"2025-06-01","HKD","0.9168"
"2025-06-01","JPY","0.049824"
"2025-06-01","RUB","0.092251"
"2025-06-01","USD","7.194245"
"2025-06-03","EUR","8.1543"
"2025-06-03","GBP","9.6883"
"2025-06-03","HKD","0.9147"
"2025-06-03","JPY","0.049786"
"2025-06-03","RUB","0.0886"
"2025-06-03","USD","7.1763"
"2025-06-04","RMB","1"
"2025-06-04","CNY","1"
"2025-06-04","EUR","8.1749"
"2025-06-04","GBP","9.7105"
"2025-06-04","HKD","0.9134"
"2025-06-04","JPY","0.05005"
"2025-06-04","RUB","0.0875"
"2025-06-04","USD","7.1674"
"2025-06-05","RMB","1"
"2025-06-05","CNY","1"
"2025-06-05","EUR","8.1851"
"2025-06-05","GBP","9.7158"
"2025-06-05","HKD","0.9131"
"2025-06-05","JPY","0.049695"
"2025-06-05","RUB","0.0874"
"2025-06-05","USD","7.1644"
"2025-06-05","CZK","0.330033"
"2025-06-08","RMB","1"
"2025-06-08","CNY","1"
"2025-06-08","EUR","8.1704"
"2025-06-08","GBP","9.6999"
"2025-06-08","HKD","0.9152"
"2025-06-08","JPY","0.049487"
"2025-06-08","RUB","0.0877"
"2025-06-08","USD","7.1823"
"2025-06-09","CZK","0.331126"
"2025-06-10","CZK","0.331126"
"2025-06-14","RMB","1"
"2025-06-14","CNY","1"
"2024-11-22","CZK","0.3003"
"2025-06-18","EUR","8.2592"
"2025-06-18","GBP","9.6518"
"2025-06-18","HKD","0.914"
"2025-06-18","JPY","0.049527"
"2025-06-18","RUB","0.0876"
"2025-06-18","USD","7.1753"
"2025-08-06","RMB","1"
"2025-08-06","CNY","1"
"2025-08-06","CZK","0"
"2025-08-06","EUR","8.33"
"2025-08-06","GBP","9.5563"
"2025-08-06","HKD","0.9134"
"2025-08-06","JPY","0.048547"
"2025-08-06","RUB","0.0858"
"2025-08-06","USD","7.1704"
"2025-01-02","CZK","0.301205"
"2025-02-17","RUB","0.0761"
"2025-02-17","USD","7.2512"
"2025-03-30","RUB","0.086133"
"2025-03-30","USD","7.246377"
"2025-06-14","EUR","8.2662"
"2025-06-14","GBP","9.7136"
"2025-06-14","HKD","0.9138"
"2025-06-14","JPY","0.049713"
"2025-06-14","RUB","0.090009"
"2025-06-14","USD","7.194245"
"2025-06-14","CZK","0.334448"
"2025-06-15","EUR","8.2662"
"2025-06-15","GBP","9.7136"
"2025-06-15","HKD","0.9138"
"2025-06-15","JPY","0.049713"
"2025-06-15","RUB","0.0875"
"2025-06-15","USD","7.1733"
"2025-06-16","RMB","1"
"2025-06-16","CNY","1"
"2025-06-16","EUR","8.2901"
"2025-06-16","GBP","9.7291"
"2025-06-16","HKD","0.913"
"2025-06-16","JPY","0.049644"
"2025-06-16","RUB","0.0875"
"2025-06-16","USD","7.1674"
"2025-06-16","CZK","0.334448"
"2025-06-19","CZK","0.333333"
"2025-06-20","CZK","0.333333"
"2025-06-22","CZK","0.333333"
"2025-06-23","EUR","8.2648"
"2025-06-23","GBP","9.6618"
"2025-06-23","HKD","0.9131"
"2025-06-23","JPY","0.048881"
"2025-06-23","RUB","0.0875"
"2025-06-23","USD","7.1684"
"2025-07-25","CZK","0"
"2025-07-25","EUR","8.3807"
"2025-07-25","GBP","9.5955"
"2025-07-25","HKD","0.9117"
"2025-07-25","JPY","0.048347"
"2025-07-25","RUB","0.0879"
"2025-07-25","USD","7.1574"
"2025-06-25","CZK","0"
"2025-06-25","EUR","8.3148"
"2025-06-25","GBP","9.743"
"2025-06-25","HKD","0.9125"
"2025-06-25","JPY","0.049126"
"2025-06-25","RUB","0.0874"
"2025-06-25","USD","7.1634"
"2025-06-30","RMB","1"
"2025-06-30","CNY","1"
"2025-06-30","CZK","0"
"2025-06-30","EUR","8.3989"
"2025-06-30","GBP","9.7889"
"2025-06-30","HKD","0.9108"
"2025-06-30","JPY","0.049471"
"2025-06-30","RUB","0.0878"
"2025-06-30","USD","7.1504"
"2025-07-02","CZK","0"
"2025-07-02","EUR","8.4198"
"2025-07-02","GBP","9.7257"
"2025-07-02","HKD","0.9114"
"2025-07-02","JPY","0.049679"
"2025-07-02","RUB","0.0879"
"2025-07-02","USD","7.1554"
"2025-07-03","RMB","1"
"2025-07-03","CNY","1"
"2025-07-03","CZK","0"
"2025-07-03","EUR","8.4039"
"2025-07-03","GBP","9.7542"
"2025-07-03","HKD","0.9116"
"2025-07-03","JPY","0.049301"
"2025-07-03","RUB","0.0879"
"2025-07-03","USD","7.1564"
"2025-07-05","RMB","1"
"2025-07-05","CNY","1"
"2025-07-05","CZK","0"
"2025-07-05","EUR","8.4167"
"2025-07-05","GBP","9.7556"
"2025-01-01","CZK","0.302115"
"2025-01-23","EUR","7.5478"
"2025-01-23","GBP","8.9448"
"2025-01-23","HKD","0.9339"
"2025-01-23","JPY","0.046422"
"2025-01-23","RUB","0.0703"
"2025-01-23","USD","7.2761"
"2025-07-05","HKD","0.9116"
"2025-07-05","JPY","0.049437"
"2025-07-05","RUB","0.0879"
"2025-07-05","USD","7.1564"
"2025-07-06","CZK","0"
"2025-07-06","EUR","8.4167"
"2025-07-06","GBP","9.7556"
"2025-07-06","HKD","0.9116"
"2025-07-06","JPY","0.049437"
"2025-07-06","RUB","0.0879"
"2025-07-06","USD","7.1564"
"2025-07-08","CZK","0"
"2025-07-08","EUR","8.3791"
"2025-07-08","GBP","9.7135"
"2025-07-08","HKD","0.9128"
"2025-07-08","JPY","0.048721"
"2025-07-08","RUB","0.088"
"2025-07-08","USD","7.1664"
"2025-07-11","CZK","0"
"2025-07-11","EUR","8.3628"
"2025-07-11","GBP","9.652"
"2025-07-11","HKD","0.9117"
"2025-07-11","JPY","0.048488"
"2025-07-11","RUB","0.0879"
"2025-07-11","USD","7.1574"
"2025-07-13","CZK","0"
"2025-07-13","EUR","8.3576"
"2025-07-13","GBP","9.6524"
"2025-07-13","HKD","0.9122"
"2025-07-13","JPY","0.048482"
"2025-09-03","ADA","5.939348"
"2025-09-03","AED","1.943253"
"2025-09-03","AFN","0.104121"
"2025-09-03","ALL","0.085053"
"2025-09-03","AMD","0.018733"
"2025-09-03","ANG","3.962866"
"2025-09-03","AOA","0.0078"
"2025-09-03","ARS","0.005234"
"2025-09-03","ATS","0.604341"
"2025-09-03","AUD","4.650267"
"2025-09-03","AWG","3.986926"
"2025-09-03","AZM","0.00084"
"2025-09-03","AZN","4.198191"
"2025-09-03","BAM","4.251862"
"2025-09-03","BBD","3.568298"
"2025-09-03","BCH","4102.44632"
"2025-09-03","BDT","0.058686"
"2025-09-03","BEF","0.206146"
"2025-09-03","BGN","4.251862"
"2025-09-03","BHD","18.98031"
"2025-09-03","BIF","0.002393"
"2025-09-03","BMD","7.136597"
"2025-09-03","BND","5.539769"
"2025-09-03","BOB","1.033167"
"2025-09-03","BRL","1.305386"
"2025-09-03","BSD","7.136597"
"2025-09-03","BTC","792303.744432"
"2025-09-03","BTN","0.081035"
"2025-09-03","BWP","0.497124"
"2025-09-03","BYN","2.114246"
"2025-09-03","BYR","0.000211"
"2025-09-03","BZD","3.546113"
"2025-09-03","CAD","5.173799"
"2025-09-03","CDF","0.00246"
"2025-09-03","CHF","8.883726"
"2025-09-03","CLF","288.054647"
"2025-09-03","CLP","0.007321"
"2025-09-03","CNH","0.999564"
"2025-09-03","CNY","1"
"2025-09-03","COP","0.001775"
"2025-09-03","CRC","0.014118"
"2025-09-03","CUC","7.136597"
"2025-09-03","CUP","0.29754"
"2025-09-03","CVE","0.075414"
"2025-09-03","CYP","14.208593"
"2025-09-03","CZK","0.33959"
"2025-09-03","DEM","4.251862"
"2025-09-03","DJF","0.040084"
"2025-09-03","DKK","1.11431"
"2025-09-03","DOGE","1.504569"
"2025-09-03","DOP","0.113379"
"2025-09-03","DOT","26.786354"
"2025-09-03","DZD","0.054935"
"2025-09-03","EEK","0.531483"
"2025-09-03","EGP","0.147355"
"2025-09-03","ERN","0.475773"
"2025-09-03","ESP","0.04998"
"2025-09-03","ETB","0.050236"
"2025-09-03","ETH","30777.098801"
"2025-09-03","EUR","8.31592"
"2025-09-03","EURC","8.321952"
"2025-09-03","FIM","1.398637"
"2025-09-03","FJD","3.156548"
"2025-09-03","FKP","9.547246"
"2025-09-03","FRF","1.267754"
"2025-09-03","GBP","9.547246"
"2025-09-03","GEL","2.652247"
"2025-09-03","GGP","9.547246"
"2025-09-03","GHC","0.00006"
"2025-09-03","GHS","0.597775"
"2025-09-03","GIP","9.547246"
"2025-09-03","GMD","0.098673"
"2025-09-03","GNF","0.000824"
"2025-09-03","GRD","0.024405"
"2025-09-03","GTQ","0.931015"
"2025-09-03","GYD","0.034141"
"2025-09-03","HKD","0.91436"
"2025-09-03","HNL","0.272679"
"2025-09-03","HRK","1.103712"
"2025-09-03","HTG","0.054511"
"2025-09-03","HUF","0.021043"
"2025-09-03","IDR","0.000434"
"2025-09-03","IEP","10.559041"
"2025-09-03","ILS","2.106575"
"2025-09-03","IMP","9.547246"
"2025-09-03","INR","0.081035"
"2025-09-03","IQD","0.005449"
"2025-09-03","IRR","0.000169"
"2025-09-03","ISK","0.057909"
"2025-09-03","ITL","0.004295"
"2025-09-03","JEP","9.547246"
"2025-09-03","JMD","0.044564"
"2025-09-03","JOD","10.065722"
"2025-09-03","JPY","0.048117"
"2025-09-03","KES","0.055237"
"2025-09-03","KGS","0.081654"
"2025-09-03","KHR","0.001781"
"2025-09-03","KMF","0.016903"
"2025-09-03","KPW","0.007929"
"2025-09-03","KRW","0.005118"
"2025-09-03","KWD","23.331986"
"2025-09-03","KYD","8.583868"
"2025-09-03","KZT","0.013226"
"2025-09-03","LAK","0.000329"
"2025-09-03","LBP","0.00008"
"2025-09-03","LINK","164.330823"
"2025-09-03","LKR","0.023626"
"2025-09-03","LRD","0.035521"
"2025-09-03","LSL","0.403202"
"2025-09-03","LTC","787.599161"
"2025-09-03","LTL","2.408457"
"2025-09-03","LUF","0.206146"
"2025-09-03","LUNA","1.040046"
"2025-09-03","LVL","11.832556"
"2025-09-03","LYD","1.319125"
"2025-09-03","MAD","0.787469"
"2025-09-03","MDL","0.429567"
"2025-09-03","MGA","0.001619"
"2025-09-03","MGF","0.000324"
"2025-09-03","MKD","0.135324"
"2025-09-03","MMK","0.0034"
"2025-09-03","MNT","0.001984"
"2025-09-03","MOP","0.887728"
"2025-09-03","MRO","0.017896"
"2025-09-03","MRU","0.178962"
"2025-09-03","MTL","19.370883"
"2025-09-03","MUR","0.155655"
"2025-09-03","MVR","0.462188"
"2025-09-03","MWK","0.004117"
"2025-09-03","MXN","0.380631"
"2025-09-03","MXV","3.249836"
"2025-09-03","MYR","1.687179"
"2025-09-03","MZM","0.000112"
"2025-09-03","MZN","0.111711"
"2025-09-03","NAD","0.403202"
"2025-09-03","NGN","0.004661"
"2025-09-03","NIO","0.193958"
"2025-09-03","NLG","3.7736"
"2025-09-03","NOK","0.710997"
"2025-09-03","NPR","0.050623"
"2025-09-03","NZD","4.182019"
"2025-09-03","OMR","18.53985"
"2025-09-03","PAB","7.136597"
"2025-09-03","PEN","2.015975"
"2025-09-03","PGK","1.69774"
"2025-09-03","PHP","0.124516"
"2025-09-03","PKR","0.025158"
"2025-09-03","PLN","1.951825"
"2025-09-03","PTE","0.04148"
"2025-09-03","PYG","0.000989"
"2025-09-03","QAR","1.960604"
"2025-09-03","ROL","0.000164"
"2025-09-03","RON","1.636952"
"2025-09-03","RSD","0.070958"
"2025-09-03","RUB","0.088535"
"2025-09-03","RWF","0.004929"
"2025-09-03","SAR","1.903092"
"2025-09-03","SBD","0.839617"
"2025-09-03","SCR","0.49042"
"2025-09-03","SDD","0.000119"
"2025-09-03","SDG","0.01189"
"2025-09-03","SEK","0.754529"
"2025-09-03","SGD","5.539769"
"2025-09-03","SHP","9.547246"
"2025-09-03","SIT","0.034702"
"2025-09-03","SKK","0.276038"
"2025-09-03","SLE","0.3139"
"2025-09-03","SLL","0.000314"
"2025-09-03","SOL","1444.439131"
"2025-09-03","SOS","0.012495"
"2025-09-03","SPL","42.819581"
"2025-09-03","SRD","0.186855"
"2025-09-03","SRG","0.000187"
"2025-09-03","STD","0.000337"
"2025-09-03","STN","0.336867"
"2025-09-03","SVC","0.815611"
"2025-09-03","SYP","0.000549"
"2025-09-03","SZL","0.403202"
"2025-09-03","THB","0.220623"
"2025-09-03","TJS","0.750002"
"2025-09-03","TMM","0.000407"
"2025-09-03","TMT","2.035242"
"2025-09-03","TND","2.469503"
"2025-09-03","TOP","2.973046"
"2025-09-03","TRL","0"
"2025-09-03","TRY","0.173459"
"2025-09-03","TTD","1.052873"
"2025-09-03","TVD","4.650267"
"2025-09-03","TWD","0.231913"
"2025-09-03","TZS","0.002858"
"2025-09-03","UAH","0.17232"
"2025-09-03","UGX","0.002016"
"2025-09-03","UNI","67.321136"
"2025-09-03","USD","7.136597"
"2025-09-03","USDC","7.194336"
"2025-09-03","USDP","7.150513"
"2025-09-03","UYU","0.178296"
"2025-09-03","UZS","0.000573"
"2025-09-03","VAL","0.004295"
"2025-09-03","VEB","0"
"2025-09-03","VED","0.047817"
"2025-09-03","VEF","0"
"2025-09-03","VES","0.047817"
"2025-09-03","VND","0.000271"
"2025-09-03","VUV","0.059473"
"2025-09-03","WST","2.681449"
"2025-09-03","XAF","0.012678"
"2025-09-03","XAG","291.075295"
"2025-09-03","XAU","25075.452839"
"2025-09-03","XBT","792303.744432"
"2025-09-03","XCD","2.636108"
"2025-09-03","XCG","3.962866"
"2025-09-03","XDR","9.766665"
"2025-09-03","XLM","2.571877"
"2025-09-03","XOF","0.012678"
"2025-09-03","XPD","8109.534039"
"2025-09-03","XPF","0.069687"
"2025-09-03","XPT","10062.790947"
"2025-09-03","XRP","20.054202"
"2025-09-03","YER","0.029739"
"2025-09-03","ZAR","0.403202"
"2025-09-03","ZMK","0.0003"
"2025-09-03","ZMW","0.300497"
"2025-09-03","ZWD","0.01972"
"2025-09-03","ZWG","0.266661"
"2025-09-03","ZWL","0.000107"
"2025-09-03","RMB","1"
"2025-09-04","CNY","1"
"2025-09-04","CZK","0.34124"
"2025-09-04","EUR","8.335973"
"2025-09-04","GBP","9.600671"
"2025-09-04","HKD","0.915104"
"2025-09-04","JPY","0.048225"
"2025-09-04","RUB","0.088235"
"2025-09-04","USD","7.137929"
"2025-09-04","RMB","1"
"2025-09-05","CNY","1"
"2025-09-05","CZK","0.33992"
"2025-09-05","EUR","8.311598"
"2025-09-05","GBP","9.588306"
"2025-09-05","HKD","0.914924"
"2025-09-05","JPY","0.048004"
"2025-09-05","RUB","0.087818"
"2025-09-05","USD","7.137071"
"2025-09-05","RMB","1"
"2025-09-06","CNY","1"
"2025-09-06","CZK","0.344063"
"2025-09-06","EUR","8.388156"
"2025-09-06","GBP","9.664895"
"2025-09-06","HKD","0.915537"
"2025-09-06","JPY","0.048586"
"2025-09-06","RUB","0.087818"
"2025-09-06","USD","7.137954"
"2025-09-06","RMB","1"
"2025-09-07","CNY","1"
"2025-09-07","CZK","0.342805"
"2025-09-07","EUR","8.360971"
"2025-09-07","GBP","9.630768"
"2025-09-07","HKD","0.914905"
"2025-09-07","JPY","0.048396"
"2025-09-07","RUB","0.08757"
"2025-09-07","USD","7.133155"
"2025-09-07","RMB","1"
"2025-09-08","CNY","1"
"2025-09-08","CZK","0.342748"
"2025-09-08","EUR","8.357128"
"2025-09-08","GBP","9.61799"
"2025-09-08","HKD","0.91486"
"2025-09-08","JPY","0.04838"
"2025-09-08","RUB","0.087641"
"2025-09-08","USD","7.133364"
"2025-09-08","RMB","1"
"2025-09-09","CNY","1"
"2025-09-09","CZK","0.343819"
"2025-09-09","EUR","8.374945"
"2025-09-09","GBP","9.65433"
"2025-09-09","HKD","0.914905"
"2025-09-09","JPY","0.048301"
"2025-09-09","RUB","0.086421"
"2025-09-09","USD","7.129496"
"2025-09-09","RMB","1"
"2025-09-10","CNY","1"
"2025-09-10","CZK","0.342978"
"2025-09-10","EUR","8.348852"
"2025-09-10","GBP","9.634706"
"2025-09-10","HKD","0.914531"
"2025-09-10","JPY","0.048367"
"2025-09-10","RUB","0.085087"
"2025-09-10","USD","7.121615"
"2025-09-10","RMB","1"
"2025-09-11","CNY","1"
"2025-09-11","CZK","0.342025"
"2025-09-11","EUR","8.34553"
"2025-09-11","GBP","9.650388"
"2025-09-11","HKD","0.914182"
"2025-09-11","JPY","0.048336"
"2025-09-11","RUB","0.08428"
"2025-09-11","USD","7.121494"
"2025-09-11","RMB","1"
"2025-09-12","CNY","1"
"2025-09-12","CZK","0.342763"
"2025-09-12","EUR","8.351896"
"2025-09-12","GBP","9.657613"
"2025-09-12","HKD","0.914036"
"2025-09-12","JPY","0.04837"
"2025-09-12","RUB","0.084147"
"2025-09-12","USD","7.118875"
"2025-09-12","RMB","1"
"2025-09-13","CNY","1"
"2025-09-13","CZK","0.343354"
"2025-09-13","EUR","8.347608"
"2025-09-13","GBP","9.652542"
"2025-09-13","HKD","0.915461"
"2025-09-13","JPY","0.04819"
"2025-09-13","RUB","0.084838"
"2025-09-13","USD","7.124345"
"2025-09-13","RMB","1"
"2025-09-14","CNY","1"
"2025-09-14","CZK","0.343695"
"2025-09-14","EUR","8.359223"
"2025-09-14","GBP","9.657329"
"2025-09-14","HKD","0.915877"
"2025-09-14","JPY","0.048224"
"2025-09-14","RUB","0.08455"
"2025-09-14","USD","7.12401"
"2025-09-14","RMB","1"
"2025-09-15","CNY","1"
"2025-09-15","CZK","0.343301"
"2025-09-15","EUR","8.345829"
"2025-09-15","GBP","9.653825"
"2025-09-15","HKD","0.914896"
"2025-09-15","JPY","0.048199"
"2025-09-15","RUB","0.085134"
"2025-09-15","USD","7.124356"
"2025-09-15","RMB","1"
"2025-09-16","CNY","1"
"2025-09-16","CZK","0.344076"
"2025-09-16","EUR","8.370996"
"2025-09-16","GBP","9.674922"
"2025-09-16","HKD","0.915343"
"2025-09-16","JPY","0.04829"
"2025-09-16","RUB","0.085927"
"2025-09-16","USD","7.119697"
"2025-09-16","RMB","1"
"2025-09-17","CNY","1"
"2025-09-17","CZK","0.346681"
"2025-09-17","EUR","8.431755"
"2025-09-17","GBP","9.716064"
"2025-09-17","HKD","0.914373"
"2025-09-17","JPY","0.048551"
"2025-09-17","RUB","0.085571"
"2025-09-17","USD","7.114267"
"2025-09-17","RMB","1"
"2025-09-18","CNY","1"
"2025-09-18","CZK","0.345998"
"2025-09-18","EUR","8.418092"
"2025-09-18","GBP","9.703129"
"2025-09-18","HKD","0.913803"
"2025-09-18","JPY","0.048542"
"2025-09-18","RUB","0.085184"
"2025-09-18","USD","7.103645"
"2025-09-18","RMB","1"
"2025-09-19","CNY","1"
"2025-09-19","CZK","0.344749"
"2025-09-19","EUR","8.374334"
"2025-09-19","GBP","9.638698"
"2025-09-19","HKD","0.914488"
"2025-09-19","JPY","0.048045"
"2025-09-19","RUB","0.085482"
"2025-09-19","USD","7.111435"
"2025-09-19","RMB","1"
"2025-09-20","CNY","1"
"2025-09-20","CZK","0.344405"
"2025-09-20","EUR","8.365633"
"2025-09-20","GBP","9.594047"
"2025-09-20","HKD","0.91516"
"2025-09-20","JPY","0.048115"
"2025-09-20","RUB","0.085504"
"2025-09-20","USD","7.115659"
"2025-09-20","RMB","1"
"2025-09-21","CNY","1"
"2025-09-21","CZK","0.344183"
"2025-09-21","EUR","8.357393"
"2025-09-21","GBP","9.59735"
"2025-09-21","HKD","0.915034"
"2025-09-21","JPY","0.048097"
"2025-09-21","RUB","0.085169"
"2025-09-21","USD","7.114978"
"2025-09-21","RMB","1"
"2025-09-22","CNY","1"
"2025-09-22","CZK","0.344144"
"2025-09-22","EUR","8.358038"
"2025-09-22","GBP","9.612099"
"2025-09-22","HKD","0.915234"
"2025-09-22","JPY","0.048198"
"2025-09-22","RUB","0.085243"
"2025-09-22","USD","7.115855"
"2025-09-22","RMB","1"
"2025-09-23","CNY","1"
"2025-09-23","CZK","0.345301"
"2025-09-23","EUR","8.373138"
"2025-09-23","GBP","9.600874"
"2025-09-23","HKD","0.915566"
"2025-09-23","JPY","0.048115"
"2025-09-23","RUB","0.085082"
"2025-09-23","USD","7.113298"
"2025-09-23","RMB","1"
"2025-09-24","CNY","1"
"2025-09-24","CZK","0.345833"
"2025-09-24","EUR","8.386654"
"2025-09-24","GBP","9.613272"
"2025-09-24","HKD","0.914508"
"2025-09-24","JPY","0.048102"
"2025-09-24","RUB","0.08509"
"2025-09-24","USD","7.111291"
"2025-09-24","RMB","1"
"2025-09-25","CNY","1"
"2025-09-25","CZK","0.344597"
"2025-09-25","EUR","8.373044"
"2025-09-25","GBP","9.591271"
"2025-09-25","HKD","0.916954"
"2025-09-25","JPY","0.047946"
"2025-09-25","RUB","0.085142"
"2025-09-25","USD","7.132041"
"2025-09-25","RMB","1"
"2025-09-26","CNY","1"
"2025-09-26","CZK","0.341942"
"2025-09-26","EUR","8.320291"
"2025-09-26","GBP","9.514112"
"2025-09-26","HKD","0.916573"
"2025-09-26","JPY","0.04764"
"2025-09-26","RUB","0.084914"
"2025-09-26","USD","7.130767"
"2025-09-26","RMB","1"
"2025-09-26","PLN","1.94933"
"2025-09-27","CNY","1"
"2025-09-27","CZK","0.343017"
"2025-09-27","EUR","8.339901"
"2025-09-27","GBP","9.557882"
"2025-09-27","HKD","0.916817"
"2025-09-27","JPY","0.047704"
"2025-09-27","PLN","1.953733"
"2025-09-27","RUB","0.085269"
"2025-09-27","USD","7.13347"
"2025-09-27","RMB","1"
"2025-09-28","CNY","1"
"2025-09-28","CZK","0.343882"
"2025-09-28","EUR","8.348115"
"2025-09-28","GBP","9.556107"
"2025-09-28","HKD","0.917103"
"2025-09-28","JPY","0.047696"
"2025-09-28","PLN","1.956678"
"2025-09-28","RUB","0.085326"
"2025-09-28","USD","7.133723"
"2025-09-28","RMB","1"
"2025-09-29","CNY","1"
"2025-09-29","CZK","0.343931"
"2025-09-29","EUR","8.354139"
"2025-09-29","GBP","9.559445"
"2025-09-29","HKD","0.917146"
"2025-09-29","JPY","0.047715"
"2025-09-29","PLN","1.956914"
"2025-09-29","RUB","0.085541"
"2025-09-29","USD","7.134888"
"2025-09-29","RMB","1"
"2025-09-30","CNY","1"
"2025-09-30","CZK","0.343541"
"2025-09-30","EUR","8.348474"
"2025-09-30","GBP","9.557209"
"2025-09-30","HKD","0.9149"
"2025-09-30","JPY","0.047911"
"2025-09-30","PLN","1.95489"
"2025-09-30","RUB","0.085696"
"2025-09-30","USD","7.120342"
"2025-09-30","RMB","1"
"2025-10-01","CNY","1"
"2025-10-01","CZK","0.34324"
"2025-10-01","EUR","8.353629"
"2025-10-01","GBP","9.574198"
"2025-10-01","HKD","0.915008"
"2025-10-01","JPY","0.04812"
"2025-10-01","PLN","1.958873"
"2025-10-01","RUB","0.086325"
"2025-10-01","USD","7.119521"
"2025-10-01","RMB","1"
"2025-10-02","CNY","1"
"2025-10-02","CZK","0.344539"
"2025-10-02","EUR","8.356619"
"2025-10-02","GBP","9.602969"
"2025-10-02","HKD","0.914871"
"2025-10-02","JPY","0.048431"
"2025-10-02","PLN","1.962407"
"2025-10-02","RUB","0.087604"
"2025-10-02","USD","7.119279"
"2025-10-02","RMB","1"
"2025-10-03","CNY","1"
"2025-10-03","CZK","0.342863"
"2025-10-03","EUR","8.32598"
"2025-10-03","GBP","9.548908"
"2025-10-03","HKD","0.914722"
"2025-10-03","JPY","0.04829"
"2025-10-03","PLN","1.954607"
"2025-10-03","RUB","0.087414"
"2025-10-03","USD","7.119172"
"2025-10-03","RMB","1"
"2025-10-04","CNY","1"
"2025-10-04","CZK","0.344787"
"2025-10-04","EUR","8.361315"
"2025-10-04","GBP","9.592369"
"2025-10-04","HKD","0.915026"
"2025-10-04","JPY","0.048294"
"2025-10-04","PLN","1.965672"
"2025-10-04","RUB","0.086465"
"2025-10-04","USD","7.119931"
"2025-10-04","RMB","1"
"2025-10-05","CNY","1"
"2025-10-05","CZK","0.344558"
"2025-10-05","EUR","8.358309"
"2025-10-05","GBP","9.590457"
"2025-10-05","HKD","0.915243"
"2025-10-05","JPY","0.048292"
"2025-10-05","PLN","1.965336"
"2025-10-05","RUB","0.086819"
"2025-10-05","USD","7.120159"
"2025-10-05","RMB","1"
"2025-10-06","CNY","1"
"2025-10-06","CZK","0.344595"
"2025-10-06","EUR","8.35744"
"2025-10-06","GBP","9.592496"
"2025-10-06","HKD","0.914956"
"2025-10-06","JPY","0.048307"
"2025-10-06","PLN","1.966014"
"2025-10-06","RUB","0.08653"
"2025-10-06","USD","7.119457"
"2025-10-06","RMB","1"
"2025-10-07","CNY","1"
"2025-10-07","CZK","0.342819"
"2025-10-07","EUR","8.337243"
"2025-10-07","GBP","9.593929"
"2025-10-07","HKD","0.914839"
"2025-10-07","JPY","0.047435"
"2025-10-07","PLN","1.958763"
"2025-10-07","RUB","0.085661"
"2025-10-07","USD","7.119143"
"2025-10-07","RMB","1"
"2025-10-08","CNY","1"
"2025-10-08","CZK","0.340902"
"2025-10-08","EUR","8.310565"
"2025-10-08","GBP","9.572113"
"2025-10-08","HKD","0.914828"
"2025-10-08","JPY","0.047106"
"2025-10-08","PLN","1.954127"
"2025-10-08","RUB","0.086617"
"2025-10-08","USD","7.11961"
"2025-10-08","RMB","1"
"2025-10-09","CNY","1"
"2025-10-09","CZK","0.339407"
"2025-10-09","EUR","8.270593"
"2025-10-09","GBP","9.546261"
"2025-10-09","HKD","0.914884"
"2025-10-09","JPY","0.046641"
"2025-10-09","PLN","1.943984"
"2025-10-09","RUB","0.08735"
"2025-10-09","USD","7.119321"
"2025-10-09","RMB","1"
"2025-10-10","CNY","1"
"2025-10-10","CZK","0.338504"
"2025-10-10","EUR","8.23886"
"2025-10-10","GBP","9.481204"
"2025-10-10","HKD","0.916192"
"2025-10-10","JPY","0.046541"
"2025-10-10","PLN","1.936345"
"2025-10-10","RUB","0.087755"
"2025-10-10","USD","7.128403"
"2025-10-10","RMB","1"
"2025-10-23","CNY","1"
"2025-10-23","CZK","0.340579"
"2025-10-23","EUR","8.274634"
"2025-10-23","GBP","9.526251"
"2025-10-23","HKD","0.916878"
"2025-10-23","JPY","0.046929"
